customer_id,row,num_reviews
1619711.0,1619711.0,1619711.0
32701523.60740342,1.727326665065558,1.727326665065558
14230096.36418396,6.550361707806994,6.550361707806994
10001.0,1.0,1.0
20757711.0,1.0,1.0
34211572.0,1.0,1.0
45825840.5,1.0,1.0
53096591.0,3161.0,3161.0
